# bM_z1 bM_z2 bM_z3 bM_1 sM_z1 sM_z2 sM_z3 sM_1 corr_len alpha_SZ_0 X_comp0_z logc opt_comp1_0 z_offset_0 alpha_X_z opt_comp0_0 A_7 sigma_z A_5 A_4 A_3 A_2 A_1 A_0 A_inf C_lam SZ_comp0_lam delta_shear_bias alpha_NLshear A_9 X_comp1_lam Blambda A_lam SZ_comp1_0 SigmaCrit SZ_comp0_z A_8 SZ_comp0_0 alpha_SZ_z X_comp0_lam alpha_SZ_lam opt_comp0_lam opt_comp1_lam A_6 Sigma_crit_78 X_comp1_0 B_lam opt_comp0_z X_comp0_0 lnsigma_lam opt_comp1_z z_offset_z alpha_opt_z alpha_X_0 SZ_comp1_lam X_comp1_z sigma_0 alpha_opt_0 kappa_SPT alpha_opt_lam alpha_X_lam Sigma_crit_25 Sigma_crit_47 SZ_comp1_z 
-5.155078582555146227e-02 -3.947689222214478127e-02 -1.447629925570492054e-02 1.031298690370393567e+00 -3.123670962204489587e+00 -3.126534244428672338e+00 -2.717077536373934787e+00 -8.927120519517493802e-02 6.926652180601657049e-02 9.916500000000000314e-01 0.000000000000000000e+00 6.513084863805358449e-01 7.501900000000000235e-02 3.839493972931911497e-02 0.000000000000000000e+00 2.423700000000000160e-02 -1.577814899975372498e+00 -8.195381806424310855e-02 -2.805908241537308778e-01 5.170873088411864771e-01 2.282388462942045448e-01 -3.874004268486863634e-02 1.147773705111035936e+00 -2.952467357963877159e+00 -3.000000000000000000e+00 5.464717022810234859e-01 0.000000000000000000e+00 -3.128402955199693913e-02 1.219476658293703775e+00 -4.815387848393883452e+00 0.000000000000000000e+00 6.836366100971008608e-01 8.604105404652355560e+01 2.314100000000000046e-01 5.331029103299204763e+00 0.000000000000000000e+00 2.553175864659600780e+00 1.314000000000000064e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.499851248544900706e+00 1.529692712324613879e+01 3.418000000000000205e-02 1.024975743045120069e+00 0.000000000000000000e+00 2.349499999999999852e-02 -1.487440534818722515e-01 0.000000000000000000e+00 -2.047620177737586034e-01 0.000000000000000000e+00 8.746599999999999930e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.126674463049239627e-02 7.947199999999999820e-01 9.194799999999999640e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.331029103299204763e+00 6.493576489616841307e+00 0.000000000000000000e+00
-1.210151761986830166e-02 -1.037547510030973827e-02 -3.577872013746045271e-04 1.032248258774300931e+00 -3.114506763127553590e+00 -3.134927282068742826e+00 -2.908885321430067616e+00 -1.188587192750844984e-01 6.565131543536961711e-02 9.701999999999999513e-01 0.000000000000000000e+00 6.271723113901702673e-01 7.734000000000000596e-02 3.849905102562693054e-02 0.000000000000000000e+00 2.476599999999999982e-02 -1.551199923272904124e+00 -7.975036413435800109e-02 -2.121830890232194733e-01 5.522171602343636243e-01 1.361302354650287816e-01 1.715549017562838785e-01 7.880998391819782345e-01 -2.653633798023094403e+00 -3.000000000000000000e+00 6.562742100320952954e-01 0.000000000000000000e+00 -2.273700140089163213e-02 5.658744375118830439e-01 -5.285472195890615232e+00 0.000000000000000000e+00 6.742360333362679148e-01 7.466924587019393300e+01 2.015200000000000047e-01 5.271608927627016605e+00 0.000000000000000000e+00 2.634922876148891202e+00 1.454399999999999964e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.437323283374543514e+00 1.522545924817298690e+01 2.331199999999999939e-01 9.913757051842027046e-01 0.000000000000000000e+00 2.129800000000000096e-02 -1.361828286177775293e-01 0.000000000000000000e+00 -1.964092188101596026e-01 0.000000000000000000e+00 9.925699999999999523e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.051562899898079273e-02 7.690500000000000114e-01 8.700400000000000356e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.271608927627016605e+00 6.372137315174688510e+00 0.000000000000000000e+00
-3.306466515827650998e-02 -1.984844582322838405e-02 4.416534381722396485e-03 1.030379964428778772e+00 -3.128819966824930354e+00 -3.112785261059245467e+00 -2.753657256530108288e+00 -1.221077669565660828e-01 7.198388104217290362e-02 9.586299999999999821e-01 0.000000000000000000e+00 6.200365895744610611e-01 7.019300000000000539e-02 3.878050351800112899e-02 0.000000000000000000e+00 9.721499999999999239e-03 -2.403114389994714273e+00 -8.644293528273679084e-02 -6.981400360601411892e-01 7.559436919436113289e-01 3.630191218185471747e-02 9.417912568161315723e-02 1.024941420673958437e+00 -2.653131925930435564e+00 -3.000000000000000000e+00 6.520313836097337834e-01 0.000000000000000000e+00 -2.480441418584822255e-02 5.802427448239663166e-01 -5.497455474755682303e+00 0.000000000000000000e+00 6.880888224325867331e-01 7.654868792026908864e+01 1.663399999999999879e-01 5.345574884736103982e+00 0.000000000000000000e+00 3.595664416670611541e+00 1.443599999999999918e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.106387911858178530e+00 1.513431141035432503e+01 7.221799999999999574e-03 1.005928449601973584e+00 0.000000000000000000e+00 2.302699999999999886e-02 -6.313728564014178257e-01 0.000000000000000000e+00 -2.048869963494571456e-01 0.000000000000000000e+00 7.990000000000000435e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.082440804749785324e-02 6.754200000000000204e-01 9.421199999999999575e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.345574884736103982e+00 6.465314013416536554e+00 0.000000000000000000e+00
-5.237175703070457572e-02 -6.467525641256006985e-02 -1.308202345000813727e-01 1.023044693649040049e+00 -3.167226233779056876e+00 -3.135600897257895259e+00 -2.680844550658734615e+00 -1.509085683218235607e-01 6.878302987700719850e-02 9.567900000000000293e-01 0.000000000000000000e+00 6.131969198184044068e-01 7.011100000000000665e-02 3.906746661997712033e-02 0.000000000000000000e+00 2.195899999999999935e-02 -1.876306623625102032e+00 -8.290691346646412996e-02 -4.353267522463273309e-01 6.603774273731097821e-01 6.809349201518311023e-02 1.462793285785378705e-01 9.041719706271609258e-01 -2.650842017122667205e+00 -3.000000000000000000e+00 3.326505767419468129e-01 0.000000000000000000e+00 -1.619174115535582104e-02 4.984064104688078478e-01 -4.655742515176068075e+00 0.000000000000000000e+00 6.626391666410063053e-01 6.143739735946758174e+01 1.462600000000000011e-01 5.462942396514092636e+00 0.000000000000000000e+00 2.779135394654944857e+00 1.998399999999999829e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.700707168876426811e+00 1.694454480719283751e+01 2.912899999999999864e-02 9.205786749040254513e-01 0.000000000000000000e+00 2.295000000000000165e-02 -1.130246370808649647e+00 0.000000000000000000e+00 -1.931840661267376358e-01 0.000000000000000000e+00 9.849499999999999922e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.944129505943714475e-02 7.233100000000000085e-01 7.770899999999999475e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.462942396514092636e+00 6.734889696601220166e+00 0.000000000000000000e+00
-1.877418074436876250e-02 -2.268066273574698925e-03 -3.460735831693002602e-03 1.036170732652139881e+00 -3.172730132510429790e+00 -3.102743071893570459e+00 -2.785914741279328588e+00 -1.396355511208387246e-01 6.840178733283579227e-02 6.027900000000000480e-01 0.000000000000000000e+00 6.119163973947707724e-01 1.082199999999999968e-01 3.946810109426643343e-02 0.000000000000000000e+00 2.006900000000000003e-02 -1.846552570926961012e+00 -7.990178377733755943e-02 -3.362741600869979530e-01 5.824964520882623953e-01 1.499651631359366910e-01 4.357908182771415284e-02 1.044859680783648770e+00 -2.932082288680138316e+00 -3.000000000000000000e+00 4.037086953120947452e-01 0.000000000000000000e+00 -2.274289615521529750e-02 9.847969390943764889e-01 -5.228857832940053463e+00 0.000000000000000000e+00 6.885482914726686055e-01 7.443488165576196991e+01 1.221900000000000069e-02 5.271525399227657616e+00 0.000000000000000000e+00 3.079403348948642982e+00 1.603900000000000117e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.651832231298367315e+00 1.525725432871053577e+01 3.815399999999999903e-01 1.136930867994820016e+00 0.000000000000000000e+00 2.457700000000000162e-02 -2.563215792054409192e+00 0.000000000000000000e+00 -1.987675198059716541e-01 0.000000000000000000e+00 9.906599999999999850e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.083775413277349831e-02 8.527400000000000535e-01 1.076000000000000068e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.271525399227657616e+00 6.380766037926426826e+00 0.000000000000000000e+00
-1.899502178627594101e-02 -7.153615679422126519e-04 5.972512428790693884e-02 1.018588439966459314e+00 -3.120023338565484305e+00 -3.143937213862050939e+00 -2.769824093442848856e+00 -1.386536094467022973e-01 6.621187012304267927e-02 9.198899999999999855e-01 0.000000000000000000e+00 6.274304056087126602e-01 7.699699999999999600e-02 3.817664332282710848e-02 0.000000000000000000e+00 1.953399999999999928e-02 -1.597154433581937649e+00 -7.647472988792945736e-02 -2.840042626437750961e-01 6.371221281260288638e-01 4.347105035758756786e-02 2.469669550153693327e-01 6.898222339151089955e-01 -2.464219646461579760e+00 -3.000000000000000000e+00 9.753278752813174246e-02 0.000000000000000000e+00 -2.904496300359504790e-02 7.984769077985910402e-01 -5.178992049540648068e+00 0.000000000000000000e+00 6.640245171478259545e-01 7.771417741601081275e+01 1.383600000000000108e-01 5.320544821075322339e+00 0.000000000000000000e+00 2.565052275413912675e+00 1.644400000000000028e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.520212392337638940e+00 1.465715307520833477e+01 1.957599999999999965e-02 8.872850743001383655e-01 0.000000000000000000e+00 2.289800000000000169e-02 -1.218296483793638529e+00 0.000000000000000000e+00 -1.933045570537153257e-01 0.000000000000000000e+00 8.030500000000000416e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.044359663446434827e-02 7.970800000000000107e-01 7.541999999999999815e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.320544821075322339e+00 6.351875407385421113e+00 0.000000000000000000e+00
-4.950275826588815264e-02 -5.030649787424641001e-02 -5.995219823140297138e-02 1.046631746834169929e+00 -3.129165235198914985e+00 -3.042677268265099766e+00 -2.610669391717521215e+00 -1.125975743474052909e-01 6.783589369213104125e-02 8.601600000000000357e-01 0.000000000000000000e+00 6.098364977082709748e-01 9.791099999999999803e-02 3.952354140277243577e-02 0.000000000000000000e+00 1.989099999999999896e-02 -1.185633906835874996e+00 -8.359780441750414015e-02 -1.368855938371505432e-01 5.038698149088257638e-01 1.977015280635235350e-01 6.525487683040917530e-02 9.539650682807689908e-01 -2.678662922243563393e+00 -3.000000000000000000e+00 5.258217626407202250e-02 0.000000000000000000e+00 -2.388084664267220436e-02 4.388069555846790260e-01 -3.943922052898335195e+00 0.000000000000000000e+00 6.798400983308872103e-01 7.686962970190604949e+01 8.383799999999999586e-02 5.374710924969126502e+00 0.000000000000000000e+00 1.977196573273726443e+00 6.246999999999999949e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.248779157476449519e+00 1.581772971037904263e+01 3.025400000000000138e-03 1.103199114350753796e+00 0.000000000000000000e+00 2.621899999999999925e-02 -1.692539775926592327e+00 0.000000000000000000e+00 -2.022514219932567692e-01 0.000000000000000000e+00 9.091500000000000137e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.131638789041935322e-02 7.900599999999999845e-01 7.921399999999999553e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.374710924969126502e+00 6.553876433102914234e+00 0.000000000000000000e+00
-4.606829992953924424e-02 -5.361805584040903183e-02 -2.941660506455912386e-02 1.022781716348322600e+00 -3.152044473523895718e+00 -3.123631664644581196e+00 -2.838501300344526079e+00 -9.735290395622089865e-02 6.994468898855263350e-02 9.707700000000000218e-01 0.000000000000000000e+00 6.240527355000982102e-01 8.554100000000000592e-02 3.900737798364955350e-02 0.000000000000000000e+00 2.182900000000000118e-02 -1.854775113850673396e+00 -8.170552839892497587e-02 -4.096897575273248937e-01 5.731204623918483287e-01 1.739126146185451249e-01 -1.021476533395272029e-02 1.137972377028894977e+00 -2.918605747676688456e+00 -3.000000000000000000e+00 -8.459325391645822201e-02 0.000000000000000000e+00 -3.142939859724425133e-02 6.542175137608075008e-01 -4.332864319924348173e+00 0.000000000000000000e+00 6.810864846159064845e-01 6.633875395194469604e+01 1.555499999999999938e-01 5.384111422061086394e+00 0.000000000000000000e+00 2.658866052358989318e+00 9.963200000000000181e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.745068586771061137e+00 1.561466915743433859e+01 4.988999999999999685e-02 1.065883292267126858e+00 0.000000000000000000e+00 2.303499999999999992e-02 -2.006839352146238209e+00 0.000000000000000000e+00 -1.976668528356887722e-01 0.000000000000000000e+00 9.530100000000000238e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.057754192023815210e-02 8.439699999999999980e-01 1.072300000000000031e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.384111422061086394e+00 6.566410435819350688e+00 0.000000000000000000e+00
-4.900587040562823932e-02 -4.856476471415746565e-02 -6.037403416319274407e-02 1.034106194652216537e+00 -3.106266326160860292e+00 -3.103146511452331335e+00 -2.710838762176522643e+00 -4.438823209737633585e-02 7.262286124856842662e-02 9.697000000000000064e-01 0.000000000000000000e+00 6.067578092320704553e-01 9.464799999999999602e-02 3.927415899879268396e-02 0.000000000000000000e+00 2.265199999999999853e-02 -2.164544502539968551e+00 -8.198326374746296719e-02 -5.510602646334006316e-01 5.978252361672260484e-01 2.006276863002766364e-01 -1.173257970664121075e-01 1.293717117235008374e+00 -2.908780515803393030e+00 -3.000000000000000000e+00 5.277601795490415304e-01 0.000000000000000000e+00 -2.453513736203394302e-02 6.700801067034934944e-01 -4.386864651883429111e+00 0.000000000000000000e+00 6.675128296966947872e-01 7.346750251987226932e+01 6.167500000000000066e-02 5.379737095122642643e+00 0.000000000000000000e+00 2.888274178029762052e+00 1.872000000000000053e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.945544013776455694e+00 1.603928998420661856e+01 1.295800000000000077e-02 9.694680120973390158e-01 0.000000000000000000e+00 2.214700000000000002e-02 -1.572991068388127189e+00 0.000000000000000000e+00 -2.042509039138222793e-01 0.000000000000000000e+00 8.848000000000000309e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.052348376676408959e-02 7.791299999999999892e-01 8.094999999999999973e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.379737095122642643e+00 6.566554602692741938e+00 0.000000000000000000e+00
-3.568766851274911278e-02 1.236124658738776104e-03 3.841504387766295214e-02 1.027520864775288478e+00 -3.105811421123380711e+00 -3.069316255866304299e+00 -2.797008271819031666e+00 -1.042612223986490588e-01 7.150778633252698191e-02 9.527200000000000113e-01 0.000000000000000000e+00 6.273185296589622872e-01 1.003099999999999964e-01 3.949899966808666923e-02 0.000000000000000000e+00 2.134499999999999939e-02 -1.959686363403838616e+00 -8.190603961648890152e-02 -4.687541014355337543e-01 6.611877814879205673e-01 1.227833431646613710e-01 -1.038610124345573649e-02 1.154683915903123248e+00 -2.869202619208724325e+00 -3.000000000000000000e+00 1.877925232455558147e-01 0.000000000000000000e+00 -2.904496300359504790e-02 1.120298209213859142e+00 -4.806021241420377343e+00 0.000000000000000000e+00 6.850534438281205007e-01 7.488219044389573753e+01 1.554099999999999926e-01 5.320544821075322339e+00 0.000000000000000000e+00 3.073529117328336113e+00 1.603600000000000164e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.769523518319380484e+00 1.465715307520833477e+01 2.699500000000000163e-02 9.527540889779591016e-01 0.000000000000000000e+00 2.456300000000000150e-02 -4.701117951203840351e-01 0.000000000000000000e+00 -2.003945974447716161e-01 0.000000000000000000e+00 9.384700000000000264e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.134248572622107543e-02 8.566099999999999826e-01 1.048399999999999999e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.320544821075322339e+00 6.351875407385421113e+00 0.000000000000000000e+00
-1.937564766650112097e-02 -4.231487965718297439e-02 -1.956994875697988176e-02 1.025257047653645337e+00 -3.242497345926359298e+00 -3.126697098643484107e+00 -2.741059367257083323e+00 -8.577868164854086930e-02 6.968772061037728505e-02 9.397100000000000453e-01 0.000000000000000000e+00 6.062166974910180306e-01 8.158999999999999586e-02 3.860638287801578666e-02 0.000000000000000000e+00 2.229700000000000085e-02 -1.646972427238571068e+00 -8.297676913145698996e-02 -4.171389720614480101e-01 5.603584342333211010e-01 2.242037345702133089e-01 -4.939598771818794198e-02 1.194673265448943811e+00 -3.091652366826219023e+00 -3.000000000000000000e+00 -5.117974313537998476e-03 0.000000000000000000e+00 -2.847897505548968589e-02 3.699469022863938750e-01 -3.934172405188589128e+00 0.000000000000000000e+00 6.903468035389251911e-01 7.868677243234954233e+01 1.720200000000000062e-01 5.312961346671851715e+00 0.000000000000000000e+00 2.266528290916090427e+00 8.030999999999999944e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.689205219605137476e+00 1.550620461949914741e+01 1.669799999999999895e-01 1.003682938345746178e+00 0.000000000000000000e+00 2.496500000000000108e-02 -1.612425036837598302e+00 0.000000000000000000e+00 -2.002132838961509231e-01 0.000000000000000000e+00 9.842300000000000493e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.066215038334928478e-02 8.262399999999999745e-01 1.011800000000000033e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.312961346671851715e+00 6.499012563289090494e+00 0.000000000000000000e+00
